latitude,longitude,name,address
22.382544,114.216464,黃泥頭村公廁,黃泥頭村
22.373656,114.189497,沙田頭村公廁,沙田頭村
22.384097,114.218553,石古壟村公廁,石古壟村
22.386469,114.183447,上排頭村公廁,上排頭村
22.380931,114.211325,小瀝源村公廁,小瀝源村公廁
22.398208,114.198181,禾寮坑村公廁,禾寮坑村
22.378836,114.206431,插桅桿村公廁,插桅桿村
22.355736,114.199311,十二笏村公廁,沙田坳道十二笏村口
22.423111,114.214222,科學園路公廁,馬料水科學園路
22.433786,114.239733,渡頭村公廁,烏溪沙渡頭村近停車場
22.395806,114.19455,火炭村公廁,火炭村近山尾街
22.381778,114.185028,田寮村公廁,田寮村
22.364089,114.215042,觀音山村公廁,觀音山村
22.448263,114.09737,竹坑村公廁,元朗八鄉粉錦路（近竹坑村村口）
22.467422,113.983842,流浮山迴旋處真空廁,元朗流浮山流浮山道
22.471636,114.232794,大尾督公廁,大埔大尾督村
22.44925,114.163039,北盛街公廁連浴室,大埔北盛街
22.444914,114.166275,泮涌公廁,大埔泮涌村
22.448961,114.160117,錦山路公廁,大埔錦山路
22.453183,114.010589,蝦尾新村公廁,元朗蝦尾新村路蝦尾新村
22.457322,114.176856,魚角公廁,大埔魚角村
22.448833,114.157164,石古壟公廁,大埔石古壟村
22.452283,114.156822,水圍公廁,大埔水圍村
22.457022,114.141364,放馬莆公廁,大埔林村放馬莆
22.455667,114.21385,三門仔村(北)公廁,大埔三門仔村
22.454644,114.214278,三門仔村(南)公廁,大埔三門仔村
22.472436,114.360131,塔門下圍公廁,大埔塔門下圍
22.467697,114.358297,塔門漁民新村北公廁,大埔塔門漁民新村
22.466875,114.358383,塔門漁民新村南公廁,大埔塔門漁民新村
22.441925,114.175622,黃宜坳公廁,大埔黃宜坳村
22.454442,114.156442,大埔頭南公廁,大埔頭村
22.4432,114.178292,美緩新村西公廁,大埔美緩新村
22.470169,114.358961,塔門碼頭公廁,大埔塔門碼頭
22.462731,114.185997,下坑村公廁,大埔下坑村
22.437339,114.127894,梧桐寨公廁,大埔梧桐寨村
22.468219,114.150331,泰亨中心圍公廁,大埔泰亨村中心圍
22.447117,114.163992,忠信里公廁,大埔忠信里
22.450492,114.144794,社山村公廁,大埔社山村
22.470189,114.210611,布心排公廁,大埔布心排村
22.434889,114.201597,創新路公廁,大埔創新路
22.442811,114.179256,美援新村東公廁,大埔美緩新村
22.429442,114.208833,科研路公廁,大埔科研路
22.544192,114.432503,東平洲公廁,東平洲
22.463369,114.146569,圍頭村公廁,圍頭村
22.458475,114.144347,坑下莆村公廁,坑下莆村
22.442428,114.147789,蓮澳村公廁,蓮澳村
22.448683,114.136042,新塘公廁,大埔新塘村
22.454483,114.141792,鍾屋村公廁,大埔鍾屋村
22.44125,114.128731,寨乪村公廁,大埔寨乪村
22.469836,114.152233,大埔泰亨村公廁,大埔泰亨村
22.426744,114.201108,大埔樟樹灘村公廁(二),大埔樟樹灘村
22.442778,114.133869,大庵村公廁,大埔大庵村
22.445819,114.128097,大芒輋村旱廁,大埔大芒輋村
22.451989,114.137656,塘面村旱廁,大埔塘面村
22.435036,114.188892,大埔滘新圍公廁,大埔大埔滘新圍
22.442567,114.123628,上白牛石村公廁,大埔上白牛石村
22.455911,114.139878,新屋仔村旱廁,大埔新屋仔村
22.45585,114.158803,大埔頭村北公廁,大埔大埔頭村
22.445983,114.132769,坪朗村旱廁,大埔坪朗村
22.422067,114.198942,大埔尾村公廁,大埔尾村
22.443836,114.137881,龍丫排村公廁,大埔龍丫排村
22.445531,114.128817,麻布尾村公廁,大埔麻布尾村
22.444428,114.127222,水窩村公廁,大埔水窩村
22.205367,114.028833,長洲中興後街公廁,長洲中興後街
22.209331,114.029469,長洲新興後街公廁,長洲新興後街
22.212364,114.027264,長洲北社街公廁,長洲北社街
22.207444,114.030256,長洲山頂道公廁,長洲山頂道
22.199608,114.024117,長洲山頂道西公廁,長洲山頂道西
22.226958,114.11115,南丫島榕樹灣公廁,南丫島榕樹灣榕樹灣大街
22.205986,114.131583,南丫島索罟灣公廁,南丫島索罟灣碼頭
22.447889,114.027653,宏業南街公廁,元朗宏業南街東頭工業區
22.284556,114.038472,坪洲永安橫街公廁,坪洲永安橫街
22.254506,113.906292,大嶼山昂平巴士站公廁,大嶼山昂平巴士站
22.253028,113.862386,大嶼山大澳巴士總站公廁,大嶼山大澳巴士總站
22.254903,113.860897,大嶼山大澳石仔埗街公廁,大嶼山大澳石仔埗街
22.253936,113.865128,大嶼山大澳太平街公廁,大嶼山大澳太平街
22.500828,114.07685,新田永平村公廁,元朗新田青山公路-新田段永平村
22.228067,113.891064,大嶼山石壁宏貝道公廁,大嶼山石壁宏貝道
22.255108,113.904622,大嶼山昂平路公廁,大嶼山昂平路
22.257778,113.862142,大嶼山寶珠潭公廁,大嶼山寶珠潭
22.271667,113.990797,大嶼山白銀鄉公廁,大嶼山白銀鄉
22.267306,113.991383,大嶼山大地塘公廁,大嶼山大地塘
22.204394,114.023325,長洲圓桌第一村公廁,長洲圓卓第一村
22.199758,114.020267,自助美經援村公廁,長洲自助美經援村
22.202894,114.022931,長洲圓桌第三村公廁,長洲圓桌第三村
22.474306,114.111842,營盤下村公廁,上水營盤新村44-64號對面
22.550481,114.270167,鴨洲公廁 (I),沙頭角鴨洲碼頭
22.527708,114.104186,料壆村(北)公廁,上水料壆村入口
22.510622,114.125536,上水圍上北村公廁,上水上水圍上北村(全采居)後面
22.54536,114.21947,担水坑村公廁,沙頭角担水坑村口
22.201247,114.019781,贊端路公廁,長洲贊端路美經援村
22.200678,114.019256,應善良美經援村公廁,長洲應善良美經援村
22.268603,113.997167,涌口村公廁,梅窩涌口村
22.272467,114.003408,東灣頭公廁,大嶼山梅窩東灣頭路
22.2434,113.976147,羅屋村公廁,大嶼山羅屋村
22.226844,113.933658,塘福村公廁（下）,大嶼山塘福村
22.221939,113.915683,水口公廁,大嶼山水口村
22.441128,114.095342,橫台山永寧里公廁,元朗八鄉橫台山散村路橫台山永寧里 (近橫台山遊樂場)
22.269219,113.931022,石門甲公廁,東涌石門甲
22.244867,113.979328,老圍村公廁,大嶼山老圍村
22.286383,113.934875,馬灣涌公廁,東涌馬灣涌
22.202464,114.026081,長洲信義第一村公廁,長洲信義第一村
22.218297,114.026967,長洲大貴灣公廁,長洲大貴灣
22.284169,114.04025,坪洲圍仔街公廁,坪洲圍仔街
22.434111,114.065125,錦上路公廁,元朗錦田東匯路錦上路西鐵轉車站
22.44185,114.028778,大棠路公廁及浴室,元朗西菁街（近富達廣場）
22.452186,114.03545,山貝村公廁,元朗山貝路山貝
22.49985,114.074111,蕃田村公廁,元朗新田蕃田村
22.444528,114.007189,坑尾村公廁,元朗屏山屏廈路坑尾村
22.447361,114.033978,南邊圍公廁,元朗元朗舊墟路南邊圍
22.447897,114.036786,十八鄉蔡屋村公廁,元朗朗日路蔡屋村
22.430708,114.095853,杜屋村公廁,元朗八鄉南慶西路
22.465403,114.051867,壆圍村公廁,元朗新田壆圍路壆圍
22.432886,114.100767,上村古廟公廁,元朗八鄉錦田公路上村
22.430092,114.093892,曾屋村公廁,元朗八鄉 錦上路上村曾屋村
22.489506,114.149753,塘坑村公廁,粉嶺塘坑村
22.481756,114.110836,蓮塘尾 (平民屋) 公廁,上水蓮塘尾 (平民屋)
22.51372,114.17582,丹竹坑公廁,粉嶺丹竹坑
22.481728,114.110797,蓮塘尾公廁,上水蓮塘尾
22.506853,114.154422,皇后山公廁,粉嶺皇后山
22.503619,114.148078,新屋村公廁,沙頭角路新屋村55號對面
22.499103,114.112286,金錢(南)公廁,上水金錢村100號對面
22.501278,114.137183,靈山村公廁,粉嶺靈山村舊粉嶺醫院後支路
22.446972,114.041625,小商新村公廁,元朗小商路小商新村
22.503533,114.103917,古洞(龍騰閣)公廁,上水古洞青山公路近行人天橋NF157
22.515708,114.110917,河上鄉新村公廁,上水河上鄉(新村)
22.509536,114.100239,古洞(東方)公廁,上水古洞馬草壟路近東方區入口
22.518386,114.124814,虎地坳公廁,上水虎地坳與文錦渡路交界
22.502203,114.123197,大頭嶺公廁,上水大頭嶺
22.432389,114.024406,田寮村公廁,元朗十八鄉僑興路田寮村
22.444289,114.095058,橫台山學校後公廁,元朗八鄉橫台山 (橫台山學校側)
22.288378,113.921208,䃟頭公廁,䃟頭村
22.199125,114.140372,榕樹下公廁,榕樹下村
22.204275,114.147256,模達村公廁,模達村
22.254767,113.911356,昂平營地公廁,昂平營地
22.295656,113.971908,大嶼山白芒村公廁,大嶼山白芒村
22.254903,113.860897,大澳石仔埗街(近碼頭)公廁,大嶼山大澳石仔埗街近碼頭
22.278511,113.936481,上嶺皮公廁,東涌上嶺皮
22.290753,113.940069,達東路公廁,東涌達東路
22.248275,113.865472,大嶼山大澳梁屋村公廁,大嶼山大澳梁屋村
22.229244,114.116542,南丫島大坪公廁,南丫島大坪村
22.205381,114.125289,南丫島盧鬚城村公廁,南丫島盧鬚城村
22.437,114.020622,欖口壆公廁,元朗山下路欖口村 (近御景園第6座)
22.289139,113.901614,東涌沙螺灣沙灘公廁,東涌沙螺灣沙灘
22.241867,113.993028,大嶼山拾塱新村公廁,大嶼山拾塱新村
22.522711,114.098472,馬草壟信義村(1)公廁,上水馬草壟信義村合作社側
22.255478,113.903222,昂平路交匯處公廁,大嶼山昂平路交匯處
22.527328,114.105828,料壆村(南)公廁,上水料壆村遊樂場對面
22.242178,113.980736,咸田新村公廁,大嶼山咸田新村
22.531714,114.202108,下麻雀嶺公廁,沙頭角下麻雀嶺
22.228536,113.930203,塘福營地公廁,大嶼山塘福營地
22.528464,114.155247,大埔田 (1) 公廁,打鼓嶺大埔田
22.527903,114.150978,大埔田 (2) 公廁,打鼓嶺大埔田
22.234192,113.957089,長沙下村公廁,大嶼山長沙下村
22.221839,113.883708,大浪灣村公廁,大嶼山大浪灣村
22.276756,113.928244,牛凹公廁,大嶼山牛凹
22.268928,113.988231,菜園村公廁,大嶼山菜園村
22.520825,114.159767,下山雞乙 (2) 公廁,打鼓嶺下山雞乙
22.277661,113.890917,深石村公廁,大嶼山深石村
22.451464,114.025969,楊屋村公廁,元朗福喜街橫洲楊屋村
22.454511,114.031231,山貝涌口村公廁,元朗山貝河東路山貝涌口村
22.49533,114.06861,米埔隴公廁,元朗新田石湖圍路米埔隴村
22.447183,114.036553,英龍圍公廁,元朗朗和路英龍圍
22.439872,114.094322,羅屋村公廁,元朗八鄉錦田公路橫台山羅屋村
22.507253,114.18015,獅頭嶺公廁,沙頭角獅頭嶺
22.524581,114.194322,上禾坑公廁,沙頭角上禾坑
22.510194,114.166689,新塘莆公廁,沙頭角路新塘莆
22.523406,114.150911,上山雞乙公廁,打鼓嶺上山雞乙
22.522169,114.179158,禾徑山公廁,沙頭角禾徑山休憩處
22.447436,114.034581,東頭村公廁,元朗十八鄉朗日路東頭村
22.543756,114.217481,木棉頭公廁,沙頭角木棉頭
22.536789,114.151503,打鼓嶺塘坊公廁,打鼓嶺塘坊
22.552547,114.182094,蓮麻坑(1)公廁,沙頭角蓮麻坑遊樂場側
22.502447,114.119772,松柏朗(南)公廁,上水松柏朗村(近客家圍)
22.492717,114.061608,米埔村公廁,元朗米埔青山公路-米埔段米埔新村
22.441089,114.061497,錦田市公廁,元朗錦田錦田公路錦田市
22.438311,114.064822,祠塘村公廁,元朗錦田錦上路祠塘村
22.506728,114.161819,粉嶺虎地排公廁,粉嶺虎地排(近日光台)
22.501481,114.150031,永寧圍公廁,粉嶺永寧圍32號對面
22.522431,114.154119,打鼓嶺下山雞乙(1)公廁,打鼓嶺山雞乙
22.47095,114.0439,大生圍(3)公廁,元朗大生圍
22.535236,114.149181,打鼓嶺李屋村公廁,打鼓嶺李屋村
22.526069,114.161778,打鼓嶺坪輋村(1)公廁,打鼓嶺坪輋村
22.4478,114.037739,黃屋村公廁,元朗朗和路黃屋村
22.496772,114.074025,青龍村公廁,元朗新田青山公路-新田段青龍村
22.467653,113.982111,球南街公廁,元朗流浮山球南街
22.444044,114.021236,水邊村公廁,元朗青山公路-屏山段水邊村
22.495742,114.048467,白鶴州公廁,元朗米埔担竿洲路担竿洲
22.45075,113.990811,新圍公廁,元朗廈村新錫路新圍
22.463206,114.020128,大井圍公廁,元朗福順街大井圍
22.443642,114.006831,屏山塘坊村公廁,元朗屏山屏廈路塘坊村
22.465161,113.988197,鰲磡村公廁,元朗流浮山民德路鰲磡
22.526469,114.185,沙頭角萬屋邊公廁,沙頭角萬屋邊
22.546992,114.291019,吉澳西澳公廁,沙頭角吉澳西澳
22.508867,114.1608,軍地村公廁,粉嶺軍地虎地排村信箱前
22.500494,114.153103,東閣圍公廁,粉嶺東閣圍101號側
22.552403,114.156097,松園下村公廁,打鼓嶺松園下村
22.429211,114.033803,大樹下公廁,元朗十八鄉大樹下西路
22.514278,114.167797,孔嶺公廁,沙頭角路孔嶺村13號前
22.489714,114.118411,安圃村公廁,上水安圃村停車場
22.451508,113.991644,新圍(士宏書室)公廁,元朗廈村新錫路新圍
22.498781,114.101128,古洞田心公廁,上水古洞田心
22.504011,114.102789,古洞(近村公所)公廁,上水古洞村公所後面
22.518286,114.176144,馬尾下村公廁,沙頭角路馬尾下村
22.447933,114.062033,水尾村公廁,元朗錦田水尾
22.457881,114.054428,錦田逢吉鄉公廁,元朗錦田逢吉鄉路逢吉鄉
22.492219,114.072883,石湖圍公廁,元朗新田石湖圍路石湖圍
22.447558,114.020494,屏山鳳池村公廁,元朗宏達路鳳池村
22.435589,114.017953,欖口村公廁,元朗十八鄉山下路欖口村
22.423614,114.069622,八鄉田心村公廁,元朗八鄉錦莆路田心村
22.422778,114.031081,大棠路南坑排公廁,元朗十八鄉大棠路紅棗田村
22.443897,114.060825,錦田錦慶圍北公廁,元朗錦田治河路錦慶圍
22.439186,114.063411,錦田吉慶圍公廁,元朗錦田公路吉慶圍
22.447592,113.991719,炮圍(包圍)公廁,元朗廈村錫降圍路錫降圍
22.49773,114.07573,蕃田村公廁,元朗新田青山公路-新田段蕃田村
22.428067,114.086489,蓮花地公廁,元朗八鄉錦上路蓮花地
22.432897,114.015828,山下村(1)公廁,元朗十八鄉山下路山下村
22.433567,114.074431,金錢圍公廁,元朗八鄉金水路金錢圍
22.540139,114.147428,打鼓嶺新村公廁,坪輋路打鼓嶺新村
22.523019,114.162042,坪輋村(2)公廁,沙頭角坪輋路與五洲路交界
22.535586,114.145136,週田公廁 (2),打鼓嶺週田村公所側
22.538906,114.133633,木湖村公廁,打鼓嶺木湖村
22.520681,114.176389,大塘湖公廁,沙頭角大塘湖
22.507839,114.102347,古洞(石仔嶺) 公廁,上水石仔嶺、馬草壟路、河上鄉路交匯處
22.492719,114.096653,麒麟村公廁,上水麒麟村
22.535883,114.144814,週田(1)公廁,打鼓嶺週田
22.548144,114.222053,山咀公廁,沙頭角山咀村休憩處側
22.528317,114.237744,谷埔(老圍) 公廁,沙頭角谷埔
22.535178,114.132489,新屋嶺公廁,上水新屋嶺村1巷18號側
22.523197,114.096994,上水馬草壟信義村(2)公廁,上水馬草壟信義村近19號
22.504744,114.104769,鳯崗(塘角)公廁,上水鳯崗(塘角)
22.441475,114.056678,錦田高埔村公廁,元朗錦田錦田公路高埔村
22.441336,114.063867,錦田泰康圍公廁,元朗錦田錦田公路泰康圍
22.453092,113.993714,廈村東頭村公廁,元朗廈村屏廈路東頭村
22.464642,113.986575,新慶村公廁,元朗流浮山流浮山道新慶村
22.416125,114.023861,大棠谷公廁,元朗十八鄉僑興路大棠村
22.449333,113.992347,錫降圍公廁,元朗廈村廈尾路錫降圍
22.438675,114.005903,灰沙圍公廁 (生化),元朗屏山青山公路-屏山段灰沙圍
22.425217,114.029767,紅棗田村公廁,元朗十八鄉大棠路紅棗田村
22.440019,114.024047,馬田村公廁,元朗十八鄉馬田路馬田村
22.425619,114.085667,牛徑村公廁,元朗八鄉錦上路牛徑
22.472353,114.059731,新田福興里公廁,元朗新田新潭路
22.507603,114.080861,新田潘屋村公廁,元朗落馬洲落馬洲路潘屋村
22.513064,114.079222,新田落馬洲村公廁,元朗新田落馬洲落馬洲路
22.460367,114.055786,錦田華盛村公廁,元朗錦田新潭路華盛村
22.476667,114.000269,輞井村(2)公廁,元朗流浮山深灣路輞井村
22.417997,114.025208,大棠村公廁,元朗十八鄉大棠路大棠村
22.423647,114.033342,南坑村公廁,元朗十八鄉南坑村
22.437078,114.070253,吳家村(內)公廁,元朗八鄉錦上路吳家村
22.446656,114.097019,新隆圍,元朗八鄉粉錦公路新隆圍
22.458419,114.001975,天水圍公共交通運輸交匯處公廁,天水圍天恩路
22.425364,114.08385,水盞田村公廁,元朗八鄉錦上路水盞田
22.502181,114.074381,仁壽圍公廁,元朗新田青山公路-新田段仁壽圍
22.436792,113.993967,新李屋村公廁,元朗洪水橋田廈路新李屋村
22.426067,114.031261,水蕉老圍(2)公廁,元朗十八鄉大棠路水蕉老圍
22.471164,114.042953,大生圍(2)公廁,元朗大生圍
22.431069,114.096067,八鄉中心村(石頭圍)公廁,元朗八鄉南慶東路上村石頭圍
22.477189,114.056258,竹園村下竹園公廁,元朗青山公路-潭尾段竹園村
22.448997,114.014508,永寧村公廁,元朗屏山庸園路永寧村
22.433467,114.016431,屏山山下村公廁,元朗十八鄉山下路山下村
22.451714,114.099483,八鄉水澗石村公廁,元朗八鄉粉錦公路水澗石
22.442519,114.042678,十八鄉楊屋村公廁,元朗凹頭青山公路-元朗段楊屋村
22.435419,113.992803,田心村公廁,元朗洪水橋田廈路田心
22.448478,114.093675,下輋西公廁,元朗八鄉粉錦路下輋村
22.442922,114.061603,錦慶圍公廁,元朗錦田治河路錦慶圍
22.438569,114.026283,馬田壆公廁,元朗十八鄉僑興路馬田壆
22.464878,114.02035,吳屋村公廁,元朗橫州福順街吳屋村
22.463414,114.018622,盛屋村公廁,元朗福順街盛屋村
22.429319,114.025411,木橋頭村公廁,元朗十八鄉僑興路木橋頭村
22.418456,113.98185,屯子圍籃地菜站公廁,屯子圍近籃地菜站
22.446769,114.038108,大圍村公廁,元朗大圍村
22.48698,113.99903,流浮山沙橋村上灣公廁,元朗流浮山深灣路沙橋村
22.443772,114.027978,康景街公廁,元朗康景街（小巴站側）
22.443406,114.032797,鳳翔路公廁,元朗鳳翔路 (近鳳琴街體育館)
22.438856,114.0676,錦田波地公廁,元朗錦田錦田波地路
22.448147,113.960242,白泥村公所 (旅遊點) 公廁,元朗稔灣路上白泥
22.421469,114.021942,白沙村公廁,元朗十八鄉僑興路白沙村
22.43425,113.948617,中白泥公廁,元朗流浮山稔灣路近鰲墈石
22.448533,114.094531,下輋東公廁,元朗八鄉粉錦路下輋村
22.426919,113.943189,流浮山下白泥村公廁,元朗流浮山稔灣路下白泥
22.450739,113.988208,廈村祥降圍公廁,元朗廈村祥降圍
22.464736,113.980503,坑口村公廁,元朗流浮山深灣路坑口村
22.452006,113.991994,巷尾村公廁,元朗廈村廈尾路巷尾村
22.434753,113.994281,洪水橋公廁及公共浴室,元朗洪水橋田心路
22.425253,114.077586,錦田元崗村公廁,元朗八鄉錦上路元崗
22.438739,113.949036,流浮山上白泥鴨仔坑公廁,元朗流浮山稔灣路鰲磡石
22.461656,113.980431,流浮山上白泥沙江廟公廁,元朗流浮山深灣路沙江村
22.502772,114.081486,落馬洲公共交通交匯處公廁,元朗新田新深路
22.4773,114.073214,牛潭尾東公廁,元朗牛潭尾牛潭尾路
22.431806,114.104158,八鄉上村公廁,元朗八鄉林錦公路
22.431078,114.094989,八鄉上村永慶圍公廁,元朗八鄉南慶西路上村中心村
22.442247,114.003519,屏山洪屋村公廁,元朗屏山橋洪路洪屋村
22.488678,113.999342,沙橋下灣公廁,元朗流浮山深灣路沙橋村
22.446947,114.006369,上墇圍公廁,元朗屏山屏廈路上章圍
22.429753,114.0329,大樹下西路祟正新村公廁,元朗十八鄉大樹下西路
22.426989,113.997447,丹桂村(英賢小學)公廁,元朗洪水橋丹桂村路丹桂村 (近英賢學校)
22.539192,114.150919,簡頭圍公廁,打鼓嶺簡頭圍
22.351967,114.106811,信義村公廁,青衣信義村
22.389722,113.968733,業旺路公廁,業旺路
22.37545,113.95704,白角村公廁,白角村
22.3729,114.18082,大圍公共交通交匯處公廁,馬鞍山鐵路大圍站外
22.41376,114.21398,馬料水海濱公廁,馬料水白石角
22.453503,114.055542,沙埔村公廁,元朗錦田沙埔村路沙埔村
22.504486,114.117697,上水松柏塱(北)公廁,上水松柏塱村公所對面
22.345308,114.251458,打鼓嶺新村公廁,打鼓嶺新村3A號
22.310867,114.284836,上洋公廁,上洋村
22.291878,113.977572,牛牯塱村公廁,大嶼山牛牯塱村
22.279669,113.931286,東涌侯王廟公廁,東涌侯王廟
22.517744,114.170944,嶺仔村公廁,粉嶺嶺仔村
22.527111,114.124733,沙嶺長甫頭公廁,上水沙嶺長甫頭
22.496277,114.103942,坑頭路公廁,上水坑頭路100號對面
22.528531,114.224961,鳳坑公廁,沙頭角鳳坑
22.447442,114.031589,西邊圍(1)公廁,元朗西溪路西邊圍
22.471272,114.042058,大生圍(1)公廁,元朗大生圍
22.43425,113.948608,中白泥(2)公廁,流浮山稔灣路 (近下白泥)
22.431606,114.083622,水流田村公廁,元朗八鄉水流田
22.441636,113.995739,石埔村公廁,元朗廈村石埗路石埗村
22.447667,113.959,流浮山白泥近菜站公廁,元朗流浮山白泥
22.492433,114.068236,米埔隴村公廁,元朗新田米埔隴路米埔隴村
22.32125,114.268306,水邊村公廁,水邊村近燈柱
22.376889,114.301333,鹽田仔公廁,鹽田仔
22.443194,114.004639,橋頭圍公廁,元朗 屏山 橋洪路 橋頭圍
22.455028,114.026778,福慶村公廁,元朗橫洲福慶村
22.378028,114.117944,芙蓉山姚大公廁,新界荃灣芙蓉山路
22.363306,114.045944,龍如路公廁,青龍頭龍如路近圓墩村
22.520417,114.215222,鹿頸(黃屋)公廁,沙頭角鹿頸(黃屋)
22.534417,114.130833,文錦渡車輛輪候處公廁,文錦渡車輛輪候處
22.426222,114.199083,樟樹灘村(一)公廁,大埔樟樹灘村
22.463361,114.206667,船灣李屋公廁,大埔船灣李屋
22.499833,114.098778,古洞(水塘坑)公廁,上水古洞南路
22.508167,114.136056,石湖新村公廁,上水石湖新村(近梧桐河)
22.435472,114.028667,禮修村公廁,元朗 十八鄉 大棠路 禮修村
22.450778,114.097111,上輋村公廁,元朗八鄉粉錦公路上輋
22.430972,114.262333,輋下村公廁,輋下村
22.3845,114.2675,躉場上村公廁,躉場上村近燈柱
22.416361,114.270194,企嶺下新圍公廁,Kei Ling Ha Sun Wai
22.235472,114.113028,北角村公廁,南丫島北角村
22.517694,114.270861,三椏公廁,沙頭角三椏
22.418417,114.022444,黃泥墩(1)公廁,元朗十八鄉水蕉新村路黃泥墩村
22.4595,113.990056,鳳降村入口公廁,元朗廈村屏廈路
22.553222,114.288556,吉澳漁民村公廁,沙頭角吉澳漁民村
22.527583,114.157278,元下村公廁,打鼓嶺元下村
22.518028,114.174111,馬尾下公廁,沙頭角路馬尾下村
22.528167,114.199028,下禾坑公廁,沙頭角下禾坑
22.408333,114.237556,馬鞍山村山頂公廁,馬鞍山村山頂近停車場
22.473194,113.989333,虎草村公廁,元朗 流浮山 深灣路
22.380472,113.957583,散石灣公廁,散石灣遷徙區1期
22.520472,114.183722,萊洞公廁,沙頭角萊洞
22.476417,114.10275,蕉徑彭屋公廁,上水蕉徑彭屋
22.425889,114.037861,塘頭埔村公廁,元朗十八鄉大樹下東路塘頭埔村
22.369917,114.058361,深井商業新村公廁,新界深井深井商業新村
22.381639,114.1125,光板田村(二段)公廁,新界荃灣荃錦公路光板田新村
22.52075,114.171278,橫山腳新村公廁,沙頭角橫山腳新村
22.518139,114.207667,南涌(羅屋)公廁,沙頭角南涌(羅屋)
